6,Mercedes-Benz S-класс,$ 12 600,"2004 г., 5 л., автомат седан, бензин руль слева, 190 000 км",https://im.mashina.kg/tachka/images//e/a/9/ea99804fa8acd84c2b3a87cd2c5dad49_240x180.jpg
7,Jeep Wrangler,$ 55 000,"2018 г., 3.6 л., автомат внедорожник 5 дв., бензин руль слева, 10 000 км",https://im.mashina.kg/tachka/images//1/3/f/13f8ffa1707b23f8c0776d5fab29dfb2_240x180.jpg
7,Lexus LX,$ 95 000,"2016 г., 5.7 л., автомат внедорожник 5 дв., бензин руль слева, 10 000 км",https://im.mashina.kg/tachka/images//a/c/e/ace6ef295845854cc22fd327321d1c6f_240x180.jpg
7,BMW X5,$ 17 500,"2008 г., 3 л., автомат внедорожник 5 дв., бензин руль слева, 300 000 км",https://im.mashina.kg/tachka/images//7/6/c/76c244196214a69ca8e39781d68e0983_240x180.jpg
7,Honda Integra,$ 12 200,"2004 г., 2 л., механика купе, бензин руль справа, 128 000 км",https://im.mashina.kg/tachka/images//1/4/b/14b921569055412b69f61a7a4cdda92a_240x180.jpg
7,Toyota Sequoia,$ 14 000,"2003 г., 4.7 л., автомат внедорожник 5 дв., бензин руль слева, 251 500 км",https://im.mashina.kg/tachka/images//2/7/4/2744c9a140c7f4f2c494fe838890eb18_240x180.jpg
7,Toyota Camry,$ 26 500,"2017 г., 2.5 л., автомат седан, бензин руль слева, 94 000 км",https://im.mashina.kg/tachka/images//e/5/e/e5ea8fb048f1bd235e637c3e7bb92bcb_240x180.jpg
7,Toyota Camry,$ 25 900,"2018 г., 2.5 л., автомат седан, бензин руль слева, 65 000 км",https://im.mashina.kg/tachka/images//2/e/c/2ec622b1ec9cefae19dbf49271378bf6_240x180.jpg
7,Toyota Camry,$ 23 500,"2018 г., 2.5 л., автомат седан, бензин руль слева, 97 000 км",https://im.mashina.kg/tachka/images//5/a/a/5aa08e825f757c8dcd0d135afe6231f7_240x180.jpg
7,Kia Sorento,$ 30 000,"2018 г., 2.2 л., автомат внедорожник 5 дв., дизель руль слева, 182 000 км",https://im.mashina.kg/tachka/images//8/2/e/82e8407f867c20a8ca1050f6deade94f_240x180.jpg
7,Lexus LX,$ 38 800,"2010 г., 5.7 л., автомат внедорожник 5 дв., бензин руль слева, 140 000 км",https://im.mashina.kg/tachka/images//2/8/8/288e06a5ad79ae9872785aa1853a1db8_240x180.jpg
7,Mercedes-Benz E-класс,$ 13 000,"2011 г., 1.8 л., автомат седан, бензин руль слева, 205 000 км",https://im.mashina.kg/tachka/images//b/1/d/b1d408f71239c0d7ac08c7dcefd71424_240x180.jpg
7,Lexus RX,$ 86 000,"2020 г., 3.5 л., автомат внедорожник 5 дв., бензин руль слева, 21 000 км",https://im.mashina.kg/tachka/images//d/5/3/d5360f1bd96c28ab6cb7da50cce3e832_240x180.jpg
7,Hyundai Sonata,$ 15 500,"2019 г., автомат седан, газ руль слева, 85 000 км",https://im.mashina.kg/tachka/images//4/9/f/49fad2cad571c4a71e0b9166b8d3b922_240x180.jpg
7,Hyundai Sonata,$ 13 500,"2017 г., 2 л., автомат седан, газ руль слева, 112 000 км",https://im.mashina.kg/tachka/images//4/8/2/482c980334101be1927975298ffebd52_240x180.jpg
7,Volkswagen Polo,$ 6 550,"2017 г., 1.6 л., механика седан, бензин руль слева, 403 000 км",https://im.mashina.kg/tachka/images//c/c/7/cc7b181666940982b894b67be9cf971b_240x180.jpg
7,Land Rover Range Rover,$ 25 500,"2012 г., 4.4 л., автомат внедорожник 5 дв., дизель руль слева, 203 000 км",https://im.mashina.kg/tachka/images//e/2/2/e22077dc4b5709b33b65e5bb16a38878_240x180.jpg
7,Lexus IS,$ 11 500,"2008 г., 2.5 л., автомат седан, бензин руль слева, 133 000 км",https://im.mashina.kg/tachka/images//9/4/b/94ba7c2ab96a0f8381f42d2f9275616b_240x180.jpg
7,Toyota Camry,$ 15 900,"2015 г., 2.5 л., автомат седан, бензин руль слева, 56 000 км",https://im.mashina.kg/tachka/images//7/d/5/7d525f9c872a409b895c36fe32e459a0_240x180.jpg
7,Honda Accord,$ 5 200,"2002 г., 2 л., автомат хэтчбек 5 дв., бензин руль справа, 230 000 км",https://im.mashina.kg/tachka/images//7/1/c/71cc7e9ffd467970783309ed18567e91_240x180.jpg
7,Toyota Avalon,$ 23 000,"2016 г., 2.5 л., вариатор седан, гибрид руль слева, 115 000 км",https://im.mashina.kg/tachka/images//a/c/1/ac13e58f07ea69e724c7187987488d07_240x180.jpg
8,Mercedes-Benz G-класс,$ 29 000,"2002 г., 5 л., автомат внедорожник, бензин руль слева",https://im.mashina.kg/tachka/images//f/d/0/fd017db01811d866199f5e389036c24d_240x180.jpg
8,Kia K7,$ 15 500,"2014 г., 3 л., автомат седан, бензин руль слева, 120 000 км",https://im.mashina.kg/tachka/images//e/4/6/e461a5bc598bb756e65128df5c4ae74c_240x180.jpg
8,BMW 5 Серия,$ 36 500,"2018 г., 2 л., автомат седан, бензин руль слева, 91 000 км",https://im.mashina.kg/tachka/images//2/3/a/23abf412d2f70d795bd76738016d5458_240x180.jpg
8,BMW 7 Серия,$ 12 500,"2003 г., 3 л., автомат седан, дизель руль слева, 300 000 км",https://im.mashina.kg/tachka/images//a/d/c/adccaf3d0cae0c22e30a0015c207a003_240x180.jpg
8,Infiniti FX,$ 8 500,"2004 г., 3.5 л., автомат внедорожник 5 дв., бензин руль слева, 150 000 км",https://im.mashina.kg/tachka/images//1/8/f/18f8de8a5c7963b22a202fdd81c96c4f_240x180.jpg
8,Lexus GX,$ 53 000,"2015 г., 4.6 л., автомат внедорожник 5 дв., бензин руль слева, 180 000 км",https://im.mashina.kg/tachka/images//f/b/0/fb01e6028fc79e447a67b631a6cd3b7a_240x180.jpg
8,Toyota Avalon,$ 23 500,"2017 г., 2.5 л., вариатор седан, гибрид руль слева, 144 000 км",https://im.mashina.kg/tachka/images//3/1/b/31b3fca410dfd79854a4b326c6f892b4_240x180.jpg
8,Toyota Harrier,$ 11 000,"2004 г., 3 л., автомат внедорожник 5 дв., бензин руль справа, 243 000 км",https://im.mashina.kg/tachka/images//3/7/8/378e4726b1b861a3daeb991596daecdd_240x180.jpg
8,Cadillac Escalade,$ 175 000,"2021 г., 6.2 л., автомат внедорожник 5 дв., бензин руль слева, 11 000 км",https://im.mashina.kg/tachka/images//f/a/c/facddad56faf540f2c2837a9b9afd95e_240x180.jpg
8,Honda CR-V,$ 22 500,"2016 г., 2.4 л., вариатор внедорожник 5 дв., бензин руль слева, 104 000 км",https://im.mashina.kg/tachka/images//8/d/2/8d282ec5914ca9abd9355757137f42fa_240x180.jpg
8,Land Rover Range Rover Sport,$ 78 000,"2018 г., 3 л., автомат внедорожник 5 дв., дизель руль слева, 60 000 км",https://im.mashina.kg/tachka/images//f/0/4/f04bf43977ab84970ac71d2269eb931e_240x180.jpg
8,BMW 7 Серия,$ 65 000,"2016 г., 4.4 л., автомат седан, бензин руль слева, 52 000 км",https://im.mashina.kg/tachka/images//4/8/0/480872bd60de4f88b78266b04f7c8822_240x180.jpg
8,BMW 3 Серия,$ 36 800,"2018 г., 3 л., автомат седан, бензин руль слева, 46 000 км",https://im.mashina.kg/tachka/images//1/8/9/189c1fb5890ec4e03fd3de0c41667fe5_240x180.jpg
8,BMW X5 M,$ 63 000,"2016 г., 4.4 л., автомат внедорожник 5 дв., бензин руль слева, 91 000 км",https://im.mashina.kg/tachka/images//2/4/1/2415fb2cde09601f34db44a34654c7c6_240x180.jpg
8,Toyota Camry,$ 26 800,"2019 г., 2.5 л., автомат седан, бензин руль слева, 32 000 км",https://im.mashina.kg/tachka/images//5/c/6/5c61c526d72248b00c61ea72cfbc70d4_240x180.jpg
8,Toyota Camry,$ 24 900,"2018 г., 2.5 л., автомат седан, бензин руль слева, 43 000 км",https://im.mashina.kg/tachka/images//4/b/c/4bcca9c534847b82cc477b7fde0da68c_240x180.jpg
8,Kia Sorento,$ 29 400,"2017 г., 2 л., автомат внедорожник 5 дв., дизель руль слева, 134 000 км",https://im.mashina.kg/tachka/images//2/d/4/2d4ab11532eb3ce1c42ab0b35be0c7f3_240x180.jpg
8,Toyota Prius,$ 14 500,"2014 г., 1.8 л., автомат хэтчбек 5 дв., гибрид руль слева, 270 000 км",https://im.mashina.kg/tachka/images//8/2/8/8288162f3a9eaca80ce54e5023af6625_240x180.jpg
8,Toyota Land Cruiser,$ 135 000,"2021 г., 3.4 л., автомат внедорожник 5 дв., бензин руль слева, 15 000 км",https://im.mashina.kg/tachka/images//6/a/d/6ad285827759d671ce45464b95a38738_240x180.jpg
8,Toyota RAV4,$ 13 400,"2006 г., 3.5 л., автомат внедорожник 5 дв., бензин руль слева, 134 000 км",https://im.mashina.kg/tachka/images//2/e/4/2e4c9c1ab69d163fad2880e14148bb90_240x180.jpg
9,Mercedes-Benz CLS,$ 13 900,"2005 г., 5 л., автомат седан, бензин руль слева, 142 000 км",https://im.mashina.kg/tachka/images//f/7/4/f7439782f8d65f2ef80b1b08e7263895_240x180.jpg
9,Ravon Nexia R3,$ 7 850,"2017 г., 1.5 л., механика седан, бензин руль слева, 52 604 км",https://im.mashina.kg/tachka/images//8/b/6/8b66b52431fcbba26afd11c9e19ed517_240x180.jpg
9,Lexus RX,$ 53 500,"2017 г., 3.5 л., автомат внедорожник 5 дв., бензин руль слева, 106 000 км",https://im.mashina.kg/tachka/images//9/1/9/9190cd117f7c0d9534b57f2fc5475f28_240x180.jpg
9,Toyota Highlander,$ 38 000,"2018 г., 3.5 л., автомат внедорожник 5 дв., бензин руль слева, 38 500 км",https://im.mashina.kg/tachka/images//b/9/6/b96852402db03246e854eb4ac3b10faa_240x180.jpg
9,Kia Sportage,$ 42 500,"2022 г., 1.6 л., робот внедорожник 5 дв., бензин руль слева, 30 км",https://im.mashina.kg/tachka/images//3/9/0/390392d603e1cc4ac78730f3dadd8410_240x180.jpg
9,Toyota Highlander,$ 45 000,"2018 г., 3.5 л., автомат внедорожник 5 дв., бензин руль слева, 46 000 км",https://im.mashina.kg/tachka/images//9/a/9/9a900212208f61fae794765bb1e0a1c9_240x180.jpg
9,Lexus LX,$ 62 500,"2013 г., 5.7 л., автомат внедорожник 5 дв., бензин руль слева, 145 000 км",https://im.mashina.kg/tachka/images//f/5/a/f5a683784fd257b7ba8563f68c712fc5_240x180.jpg
9,BMW 5 Серия,$ 45 000,"2018 г., 3 л., автомат седан, бензин руль слева, 41 000 км",https://im.mashina.kg/tachka/images//2/6/c/26ca2e30116ff2d03d1f278c9a5eaed4_240x180.jpg
9,Lexus RX,$ 57 500,"2018 г., 3.5 л., вариатор внедорожник 5 дв., гибрид руль слева, 52 000 км",https://im.mashina.kg/tachka/images//9/5/6/9560f1b5c95150dda0b1ea37bf1ab262_240x180.jpg
9,Toyota Camry,$ 15 800,"2014 г., 2.5 л., вариатор седан, гибрид руль слева, 166 000 км",https://im.mashina.kg/tachka/images//c/9/c/c9cfe0d24bce7a757606e02a28f537da_240x180.jpg
9,Toyota Prius,$ 14 300,"2014 г., 1.8 л., автомат хэтчбек 5 дв., гибрид руль слева, 89 000 км",https://im.mashina.kg/tachka/images//0/0/9/0094b49f685f4ca24fc3e6286a487ed1_240x180.jpg
9,Mazda 121,$ 634,"1993 г., 1.3 л., механика седан, бензин руль слева, 200 000 км",https://im.mashina.kg/tachka/images//5/9/2/592b7ced29bcf3010f8061e0cc3408d2_240x180.jpg
9,Toyota RAV4,$ 25 500,"2019 г., 2.5 л., автомат внедорожник 5 дв., бензин руль слева, 80 000 км",https://im.mashina.kg/tachka/images//a/6/2/a62b0670faac9f03e55a85a7dfcd2bf1_240x180.jpg
9,Volkswagen Golf,$ 5 500,"1998 г., 1.6 л., механика хэтчбек 5 дв., бензин руль слева, 258 000 км",https://im.mashina.kg/tachka/images//d/1/1/d11fbdb217774351a1a33f2c51aefc0e_240x180.jpg
9,Lexus GS,$ 13 600,"2006 г., 3.5 л., вариатор седан, гибрид руль слева, 168 000 км",https://im.mashina.kg/tachka/images//8/3/b/83bc2873cb146db22e0d5dca178bd724_240x180.jpg
9,Mercedes-Benz C-Класс,$ 2 537,"1993 г., 2.2 л., механика седан, бензин руль слева, 280 000 км",https://im.mashina.kg/tachka/images//a/7/f/a7ffb50d07e54c7ed6c88cc53b9a8918_240x180.jpg
9,Honda Civic,$ 6 000,"2001 г., 1.5 л., автомат хэтчбек 5 дв., бензин руль справа, 229 000 км",https://im.mashina.kg/tachka/images//7/8/e/78e2518b365398ce1c28257c248a90f2_240x180.jpg
9,Chevrolet Lanos,$ 1 961,"2006 г., 1.5 л., механика седан, бензин руль слева, 200 000 км",https://im.mashina.kg/tachka/images//4/3/2/43238c724875916e3c75fe4668753687_240x180.jpg
9,Hyundai Palisade,$ 47 350,"2020 г., 2.2 л., автомат внедорожник 5 дв., дизель руль слева, 7 533 км",https://im.mashina.kg/tachka/images//c/c/0/cc0fd98ef388a9b98517dbf609a76924_240x180.jpg
9,Toyota Highlander,$ 13 300,"2005 г., 2.4 л., автомат внедорожник 5 дв., бензин руль слева, 230 640 км",https://im.mashina.kg/tachka/images//5/7/c/57c351ee73385ef2a2df08c44c81f207_240x180.jpg
10,Toyota Highlander,$ 13 300,"2005 г., 2.4 л., автомат внедорожник 5 дв., бензин руль слева, 230 640 км",https://im.mashina.kg/tachka/images//5/7/c/57c351ee73385ef2a2df08c44c81f207_240x180.jpg
10,Daewoo Tico,$ 1 615,"1996 г., 0.8 л., механика хэтчбек 5 дв., бензин руль слева, 12 563 км",https://im.mashina.kg/tachka/images//8/6/1/8610fcb68c729516add32af9a44dac74_240x180.jpg
10,Hyundai Palisade,$ 46 000,"2020 г., 2.2 л., автомат внедорожник 5 дв., дизель руль слева, 31 518 км",https://im.mashina.kg/tachka/images//0/f/a/0fa02145249c2eecf8bfdc5128a163bf_240x180.jpg
10,Honda Accord,$ 9 900,"2008 г., 2.4 л., автомат седан, бензин руль слева, 277 777 км",https://im.mashina.kg/tachka/images//4/1/c/41ca7e368447ce2b3037ae002900ad7c_240x180.jpg
10,Mercedes-Benz C-Класс,$ 33 850,"2019 г., 2 л., автомат седан, дизель руль слева, 60 263 км",https://im.mashina.kg/tachka/images//8/a/4/8a4fa6d45128aebe6d14bedda0baa765_240x180.jpg
10,BMW 5 Серия,$ 25 350,"2016 г., 2 л., автомат седан, дизель руль слева, 121 938 км",https://im.mashina.kg/tachka/images//c/a/9/ca9bbc2d02a14b7ca2d6a29d972672eb_240x180.jpg
10,Mazda 626,$ 1 211,"1989 г., 2 л., механика хэтчбек 5 дв., бензин руль слева, 33 500 км",https://im.mashina.kg/tachka/images//8/7/8/87827dfe84156ad6e0e9c40529d665fb_240x180.jpg
10,Toyota Windom,$ 11 500,"2005 г., 3 л., автомат седан, бензин руль справа, 240 000 км",https://im.mashina.kg/tachka/images//9/9/5/9955cba24a70e948997477501173b48b_240x180.jpg
10,Honda Stepwgn,$ 10 000,"2003 г., 2.4 л., автомат минивэн, бензин руль справа, 285 000 км",https://im.mashina.kg/tachka/images//e/3/4/e34fad6df5580833cf0e0826a02889c7_240x180.jpg
10,Nissan Patrol,$ 1 200,"2000 г., 3 л., механика внедорожник 5 дв., дизель руль слева, 295 000 км",https://im.mashina.kg/tachka/images//1/e/9/1e98817c9ebb4b23c085dafafdbe9ec7_240x180.jpg
10,Mercedes-Benz GLC,$ 36 000,"2017 г., 2.1 л., автомат внедорожник 5 дв., дизель руль слева, 115 000 км",https://im.mashina.kg/tachka/images//3/d/7/3d758311370936aca194e24c12613828_240x180.jpg
10,Toyota Camry,$ 22 800,"2018 г., 2.5 л., автомат седан, бензин руль слева, 115 000 км",https://im.mashina.kg/tachka/images//d/6/f/d6f91b8597c076479f307867c0a4e4d4_240x180.jpg
10,BMW 3 Серия,$ 43 160,"2021 г., 2 л., автомат седан, бензин руль слева, 6 468 км",https://im.mashina.kg/tachka/images//7/6/0/760bd65d0292a8e7a22bd40162a3d44f_240x180.jpg
10,Lexus RX,$ 77 000,"2021 г., 3.5 л., автомат внедорожник 5 дв., бензин руль слева, 32 000 км",https://im.mashina.kg/tachka/images//e/6/7/e6789acc7df2eefa527225d8439f09c0_240x180.jpg
10,BMW 5 Серия,$ 41 300,"2018 г., 3 л., автомат седан, дизель руль слева, 41 300 км",https://im.mashina.kg/tachka/images//7/f/3/7f372a798acafba1ecb248a110a0d6b8_240x180.jpg
10,Toyota Camry,$ 17 000,"2016 г., 2.5 л., автомат седан, бензин руль слева, 160 000 км",https://im.mashina.kg/tachka/images//5/2/a/52a11d7cc9eed7bca3feff04ba8b7806_240x180.jpg
10,Toyota RAV4,$ 29 050,"2017 г., 2.5 л., вариатор внедорожник 5 дв., гибрид руль слева, 46 665 км",https://im.mashina.kg/tachka/images//e/2/4/e243c1e64a4e22a9473e1f4c84c2308d_240x180.jpg
10,Subaru Legacy,$ 14 000,"2016 г., 2.5 л., вариатор седан, бензин руль слева",https://im.mashina.kg/tachka/images//6/c/5/6c5eb4dc437ddd6a33c4e77d138f7de2_240x180.jpg
10,Mercedes-Benz E-класс,$ 7 500,"2002 г., 2.6 л., автомат седан, бензин руль слева, 340 000 км",https://im.mashina.kg/tachka/images//1/d/a/1da9fbe2f6f6e0dc30b0bc67d4050566_240x180.jpg
10,Toyota Camry,$ 27 500,"2019 г., 2.5 л., вариатор седан, гибрид руль слева, 42 107 км",https://im.mashina.kg/tachka/images//e/6/d/e6d2929bea5a141f9b22330499af68bf_240x180.jpg
1,Lexus RX,$ 58 000,"2017 г., 3.5 л., вариатор внедорожник 5 дв., гибрид руль слева, 100 000 км",https://im.mashina.kg/tachka/images//7/8/b/78b206f0006ee280922a3d59e6ace78e_240x180.jpg
2,Toyota 4Runner,$ 43 500,"2017 г., 4 л., автомат внедорожник 5 дв., бензин руль слева, 83 000 км",https://im.mashina.kg/tachka/images//1/4/b/14b4c5765c48f25f430097143e2d1c55_240x180.jpg
3,Toyota Camry,$ 12 800,"2005 г., 3 л., автомат седан, бензин руль слева, 180 000 км",https://im.mashina.kg/tachka/images//f/a/9/fa942d4346a596cc8018e37af45c120a_240x180.jpg
4,BMW X7,$ 110 000,"2021 г., 3 л., автомат внедорожник 5 дв., бензин руль слева, 64 374 км",https://im.mashina.kg/tachka/images//3/3/c/33c08a8ee94c1649e24a8b4e0fcff0c7_240x180.jpg
5,Lexus ES,$ 24 500,"2014 г., 2.5 л., вариатор седан, гибрид руль слева, 176 000 км",https://im.mashina.kg/tachka/images//0/c/8/0c8f3a71b36de9093a2a036577e5fdcc_240x180.jpg
6,Toyota Land Cruiser Prado,$ 30 000,"2011 г., 3 л., автомат внедорожник 5 дв., дизель руль слева, 256 000 км",https://im.mashina.kg/tachka/images//c/e/2/ce2f1967f1c93692a888bf53ecd73584_240x180.jpg
7,Hyundai Santa Fe,$ 21 800,"2016 г., 2 л., автомат внедорожник 5 дв., дизель руль слева, 128 000 км",https://im.mashina.kg/tachka/images//1/b/9/1b9bcd1a6ce85b974ce9226c99411f7d_240x180.jpg
8,Lexus RX,$ 9 900,"2001 г., 3 л., автомат внедорожник 5 дв., бензин руль слева, 211 000 км",https://im.mashina.kg/tachka/images//f/e/3/fe31052b291b80076ee29c0ed2dee7b8_240x180.jpg
9,Kia Sportage,$ 20 500,"2018 г., 2 л., автомат внедорожник 5 дв., дизель руль слева, 150 000 км",https://im.mashina.kg/tachka/images//6/1/8/618a1722de9bce9730057cae8d271af1_240x180.jpg
10,Toyota Camry,$ 33 000,"2020 г., 2.5 л., вариатор седан, гибрид руль слева, 31 040 км",https://im.mashina.kg/tachka/images//5/8/4/584fffacdc4cd368e0a528a099355191_240x180.jpg
11,BMW 5 Серия,$ 29 000,"2016 г., 2 л., автомат седан, дизель руль слева, 169 000 км",https://im.mashina.kg/tachka/images//8/3/0/8308ebea4553dbaedff267f4b1ac1fa8_240x180.jpg
12,Toyota Camry,$ 23 300,"2018 г., 2.5 л., автомат седан, бензин руль слева, 170 000 км",https://im.mashina.kg/tachka/images//7/f/d/7fda1f6359200c44187ab792b8e483b0_240x180.jpg
13,BMW X5,$ 37 500,"2016 г., 3 л., автомат внедорожник 5 дв., бензин руль слева, 96 000 км",https://im.mashina.kg/tachka/images//7/b/c/7bc6e8b6d854192be036960208535e26_240x180.jpg
14,BMW 5 Серия,$ 46 500,"2017 г., 3 л., автомат седан, бензин руль слева, 80 000 км",https://im.mashina.kg/tachka/images//1/d/6/1d6a5b7da0bd075a140d5b16f7156af1_240x180.jpg
15,Audi A6,$ 6 574,"2005 г., 2.4 л., вариатор седан, бензин руль слева, 300 000 км",https://im.mashina.kg/tachka/images//0/b/3/0b3dfa2a5ac9aa9f8173a2e5674e71f6_240x180.jpg
16,Toyota Prius,$ 13 500,"2013 г., 1.8 л., автомат хэтчбек 5 дв., гибрид руль слева, 80 000 км",https://im.mashina.kg/tachka/images//d/7/8/d783198e0aa7747889b35cd20f2fcd82_240x180.jpg
17,Hyundai Sonata,$ 15 600,"2017 г., автомат седан, газ руль слева, 163 350 км",https://im.mashina.kg/tachka/images//0/a/2/0a2b1507c3f9df0d5f4d2d3491468f0f_240x180.jpg
18,Toyota Highlander,$ 58 000,"2021 г., 2.5 л., автомат внедорожник 5 дв., гибрид руль слева, 6 000 км",https://im.mashina.kg/tachka/images//5/0/c/50c73140961007d5b8c8a08526498012_240x180.jpg
19,Hyundai Elantra,$ 14 000,"2017 г., 2 л., автомат седан, бензин руль слева, 85 000 км",https://im.mashina.kg/tachka/images//4/2/f/42f983d0c1806b7cd17ff34c97996ad6_240x180.jpg
20,Toyota RAV4,$ 26 500,"2017 г., 2.5 л., вариатор внедорожник 5 дв., гибрид руль слева, 55 000 км",https://im.mashina.kg/tachka/images//8/0/4/8048acfd7b616dfe8f4cf8c9960812b3_240x180.jpg
21,Honda Fit,$ 8 700,"2007 г., 1.3 л., вариатор хэтчбек 5 дв., бензин руль слева, 150 000 км",https://im.mashina.kg/tachka/images//f/e/e/fee93d10c55ee8cf0956eb613c6c3502_240x180.jpg
22,Hyundai i40,$ 12 200,"2015 г., 2 л., автомат седан, бензин руль слева, 103 000 км",https://im.mashina.kg/tachka/images//f/5/7/f5782ce7672c1345101803a2cadb0656_240x180.jpg
23,Chevrolet Captiva,$ 28 600,"2022 г., 1.5 л., вариатор внедорожник 5 дв., бензин руль слева",https://im.mashina.kg/tachka/images//b/6/d/b6d304debf90d6e76aad7763593caf8f_240x180.jpg
24,Lexus RX,$ 14 500,"2004 г., 3.3 л., автомат внедорожник 5 дв., бензин руль слева, 165 000 км",https://im.mashina.kg/tachka/images//b/8/c/b8c2dc453da839f18938163704d431e4_240x180.jpg
25,Lexus NX,$ 30 999,"2018 г., 2 л., автомат внедорожник 5 дв., бензин руль слева, 48 000 км",https://im.mashina.kg/tachka/images//7/0/c/70c87c3b523af2b034e9453fc91386b7_240x180.jpg
26,Toyota Sequoia,$ 28 800,"2008 г., 5.7 л., автомат внедорожник 5 дв., бензин руль слева, 196 000 км",https://im.mashina.kg/tachka/images//6/7/f/67f78da0ae541d3cff0ad0640440ae69_240x180.jpg
27,Daewoo Matiz,$ 2 249,"2001 г., 0.8 л., механика хэтчбек 5 дв., бензин руль слева, 2 200 км",https://im.mashina.kg/tachka/images//e/f/c/efc2a44fb3333e3dd0ed70daf34f2670_240x180.jpg
28,Lexus RX,$ 13 900,"2004 г., 3.3 л., автомат внедорожник 5 дв., бензин руль слева",https://im.mashina.kg/tachka/images//4/e/d/4edd9019df62b082513fc30520bfa5dc_240x180.jpg
29,Lexus LX,$ 38 500,"2008 г., 5.7 л., автомат внедорожник 5 дв., бензин руль слева, 159 000 км",https://im.mashina.kg/tachka/images//8/c/a/8ca83c44a5df0d6d252e6327cc9b7556_240x180.jpg
30,BMW 5 Серия,$ 45 000,"2017 г., 2 л., автомат седан, дизель руль слева, 87 000 км",https://im.mashina.kg/tachka/images//7/3/c/73cf769e514d15e1192bdd4057c396e6_240x180.jpg
31,BMW X6 M,$ 24 000,"2010 г., 4.4 л., автомат внедорожник 5 дв., бензин руль слева, 190 006 км",https://im.mashina.kg/tachka/images//3/3/2/332b752e9947ebf249f3147487751e76_240x180.jpg
32,Toyota Camry,$ 34 900,"2018 г., 3.5 л., автомат седан, бензин руль слева, 77 000 км",https://im.mashina.kg/tachka/images//3/2/b/32b933f0f67b48968b53762b58a18074_240x180.jpg
33,Kia Sorento,$ 42 500,"2020 г., 2.2 л., робот внедорожник 5 дв., дизель руль слева, 47 000 км",https://im.mashina.kg/tachka/images//f/3/6/f367e6a17c92939c1f3254f512006548_240x180.jpg
34,Toyota 4Runner,$ 39 000,"2016 г., 4 л., автомат внедорожник 5 дв., бензин руль слева, 39 000 км",https://im.mashina.kg/tachka/images//a/1/e/a1e00299bda5d57066c4fbe5704982f9_240x180.jpg
35,Subaru Outback,$ 18 000,"2017 г., 2.5 л., вариатор универсал, бензин руль слева, 155 000 км",https://im.mashina.kg/tachka/images//e/8/7/e87a675cd5e75ccb26dc4ef254295be3_240x180.jpg
36,BMW 5 Серия,$ 3 999,"1996 г., 2.8 л., автомат седан, бензин руль слева, 320 000 км",https://im.mashina.kg/tachka/images//8/5/7/85774477fde03e189a7562d560160421_240x180.jpg
37,Toyota Camry,$ 26 900,"2018 г., 2.5 л., автомат седан, бензин руль слева, 150 000 км",https://im.mashina.kg/tachka/images//7/4/9/749c4b8143836c7589b05b8f96ea7404_240x180.jpg
38,Subaru Forester,$ 15 700,"2016 г., 2.5 л., вариатор внедорожник 5 дв., бензин руль слева, 100 005 км",https://im.mashina.kg/tachka/images//7/6/d/76dcb8f6771f3dee2557e51bd247f316_240x180.jpg
39,Toyota Land Cruiser,$ 95 000,"2019 г., 5.7 л., автомат внедорожник 5 дв., бензин руль слева, 34 000 км",https://im.mashina.kg/tachka/images//b/3/3/b3336732cdd2d8f6a7cfa46445f8f816_240x180.jpg
40,Toyota Camry,$ 18 000,"2012 г., 2.5 л., автомат седан, бензин руль слева, 300 000 км",https://im.mashina.kg/tachka/images//0/7/e/07ed3abce584ecd210de817ffa65e303_240x180.jpg
41,Toyota Land Cruiser,$ 45 000,"2012 г., 4.5 л., автомат внедорожник 5 дв., дизель руль слева, 169 000 км",https://im.mashina.kg/tachka/images//e/3/2/e329e6b50cca848feb18e5ba8d9adb87_240x180.jpg
42,Hyundai Tucson,$ 25 000,"2016 г., 1.6 л., автомат внедорожник 5 дв., бензин руль слева, 53 000 км",https://im.mashina.kg/tachka/images//f/d/8/fd8fe3206cb32da7e045c8c55e93d195_240x180.jpg
43,Kia Sorento,$ 22 300,"2016 г., 2 л., автомат внедорожник 5 дв., дизель руль слева, 132 000 км",https://im.mashina.kg/tachka/images//9/c/7/9c7084afad94e55aebf12758aa707df8_240x180.jpg
44,Toyota Corolla,$ 13 500,"2017 г., 1.5 л., вариатор седан, гибрид руль слева, 100 000 км",https://im.mashina.kg/tachka/images//a/6/6/a6696cd5767c451e647ec546a5112ca3_240x180.jpg
45,Honda M-NV,$ 25 500,"2022 г., автомат внедорожник 5 дв., электро руль слева, 9 500 км",https://im.mashina.kg/tachka/images//8/0/d/80d707b870607af5a7d01f2dbffea0e4_240x180.jpg
46,BMW X5,$ 16 000,"2005 г., 3 л., автомат внедорожник 5 дв., дизель руль слева, 290 000 км",https://im.mashina.kg/tachka/images//a/5/b/a5b3afb20aafee7dd0e19b8c85259530_240x180.jpg
47,Land Rover Range Rover Sport,$ 23 000,"2009 г., 5 л., автомат внедорожник 5 дв., бензин руль слева, 200 000 км",https://im.mashina.kg/tachka/images//b/e/d/bedf9f40d30b25dbf7e29a61b463105f_240x180.jpg
48,Hyundai Sonata,$ 15 200,"2017 г., автомат седан, газ руль слева, 145 000 км",https://im.mashina.kg/tachka/images//d/c/a/dca975a3f1e622322b89896cb0e9754c_240x180.jpg
